UzeRom parser: Succesfully loaded program from mode13demo.uze:
	Name .......: Video Mode 13 Demo
	Author .....: Alec Bourque (Uze)
	Year .......: 2015
	Description : A simple demo that demonstrates mode 13
Starting emulator
14DC: Op: 08 => 50, Flags: 3D => 00
14DD: Op: 38 => 38, Flags: 00 => 00
14DE: Op: 49 => 49, Flags: 00 => 00
14DF: Op: 11 => 11, Flags: 00 => 00
14E0: Op: 09 => 09, Flags: 3F => 21
14E1: Op: 2B => 2B, Flags: 1E => 02
14E2: Op: 49 => 49, Flags: 00 => 00
14E3: Op: 43 => 43, Flags: 00 => 00
14E4: Op: 0F => 0F, Flags: 1E => 1E
14E5: Op: 49 => 49, Flags: 00 => 00
14E6: Op: 1B => 1B, Flags: 00 => 00
14E7: Op: 1B => 1B, Flags: 00 => 00
14E8: Op: 31 => 31, Flags: 00 => 00
14E9: Op: 1A => 1A, Flags: 00 => 00
14EA: Op: 1A => 1A, Flags: 00 => 00
14EB: Op: 1A => 1A, Flags: 00 => 00
14EC: Op: 1A => 1A, Flags: 00 => 00
14ED: Op: 38 => 38, Flags: 00 => 00
14EE: Op: 1A => 1A, Flags: 00 => 00
14EF: Op: 20 => 20, Flags: 00 => 00
14F0: Op: 7F => 7F, Flags: 00 => 00
14F1: Op: 14 => 58, Flags: 3F => 00
14F2: Op: 48 => 48, Flags: 00 => 00
14F3: Op: 0B => 0B, Flags: 3F => 3F
14F4: Op: 42 => 42, Flags: 00 => 00
14F5: Op: 27 => 27, Flags: 1E => 00
14F6: Op: 12 => 12, Flags: 3F => 21
14F7: Op: 42 => 42, Flags: 00 => 00
14F8: Op: 2C => 2C, Flags: 00 => 00
14F9: Op: 0B => 0B, Flags: 3F => 21
14FA: Op: 20 => 20, Flags: 00 => 00
14FB: Op: 01 => 01, Flags: 00 => 00
14FC: Op: 2B => 2B, Flags: 1E => 1E
14FD: Op: 1C => 1C, Flags: 00 => 00
14FE: Op: 01 => 01, Flags: 00 => 00
14FF: Op: 20 => 20, Flags: 00 => 00
1500: Op: 01 => 01, Flags: 00 => 00
1501: Op: 46 => 46, Flags: 00 => 00
1502: Op: 40 => 40, Flags: 00 => 00
1503: Op: 12 => 12, Flags: 3F => 3F
1504: Op: 42 => 42, Flags: 00 => 00
1505: Op: 48 => 48, Flags: 00 => 00
1506: Op: 1C => 1C, Flags: 00 => 00
1507: Op: 7F => 7F, Flags: 00 => 00
1508: Op: 48 => 48, Flags: 00 => 00
1509: Op: 1C => 1C, Flags: 00 => 00
150A: Op: 7F => 7F, Flags: 00 => 00
150B: Op: 45 => 45, Flags: 00 => 00
150C: Op: 3C => 3C, Flags: 00 => 00
150D: Op: 43 => 43, Flags: 00 => 00
150E: Op: 48 => 48, Flags: 00 => 00
150F: Op: 2D => 2D, Flags: 00 => 00
1510: Op: 0B => 0B, Flags: 3F => 3F
1511: Op: 40 => 40, Flags: 00 => 00
1512: Op: 48 => 48, Flags: 00 => 00
1513: Op: 2B => 2B, Flags: 1E => 1E
1514: Op: 43 => 43, Flags: 00 => 00
1515: Op: 00 => 00, Flags: 00 => 00
1516: Op: 3E => 3E, Flags: 00 => 00
1517: Op: 40 => 40, Flags: 00 => 00
1518: Op: 12 => 12, Flags: 3F => 3F
1519: Op: 42 => 42, Flags: 00 => 00
151A: Op: 40 => 40, Flags: 00 => 00
151B: Op: 40 => 40, Flags: 00 => 00
151C: Op: 3C => 3C, Flags: 00 => 00
151D: Op: 45 => 45, Flags: 00 => 00
151E: Op: 48 => 48, Flags: 00 => 00
151F: Op: 43 => 43, Flags: 00 => 00
1520: Op: 2D => 2D, Flags: 00 => 00
1521: Op: 0B => 0B, Flags: 3F => 3F
1522: Op: 48 => 48, Flags: 00 => 00
1523: Op: 1C => 1C, Flags: 00 => 00
1524: Op: 7F => 7F, Flags: 00 => 00
1525: Op: 48 => 48, Flags: 00 => 00
1526: Op: 1C => 1C, Flags: 00 => 00
1527: Op: 7F => 7F, Flags: 00 => 00
1528: Op: 40 => 40, Flags: 00 => 00
1529: Op: 1A => 1A, Flags: 00 => 00
152A: Op: 38 => 38, Flags: 00 => 00
152B: Op: 1A => 1A, Flags: 00 => 00
152C: Op: 20 => 20, Flags: 00 => 00
152D: Op: 7F => 7F, Flags: 00 => 00
152E: Op: 14 => 58, Flags: 3F => 00
152F: Op: 12 => 12, Flags: 3F => 3F
1530: Op: 42 => 42, Flags: 00 => 00
1531: Op: 12 => 12, Flags: 3F => 3F
1532: Op: 42 => 42, Flags: 00 => 00
1533: Op: 12 => 12, Flags: 3F => 3F
1534: Op: 42 => 42, Flags: 00 => 00
1535: Op: 12 => 12, Flags: 3F => 3F
1536: Op: 42 => 42, Flags: 00 => 00
1537: Op: 12 => 12, Flags: 3F => 3F
1538: Op: 42 => 42, Flags: 00 => 00
1539: Op: 3E => 3E, Flags: 00 => 00
153A: Op: 48 => 48, Flags: 00 => 00
153B: Op: 1C => 1C, Flags: 00 => 00
153C: Op: 7F => 7F, Flags: 00 => 00
153D: Op: 1B => 1B, Flags: 00 => 00
153E: Op: 39 => 39, Flags: 00 => 00
153F: Op: 1B => 1B, Flags: 00 => 00
1540: Op: 33 => 33, Flags: 00 => 00
1541: Op: 40 => 40, Flags: 00 => 00
1542: Op: 45 => 45, Flags: 00 => 00
1543: Op: 3C => 3C, Flags: 00 => 00
1544: Op: 43 => 43, Flags: 00 => 00
1545: Op: 48 => 48, Flags: 00 => 00
1546: Op: 2D => 2D, Flags: 00 => 00
1547: Op: 0B => 0B, Flags: 3F => 00
1548: Op: 40 => 40, Flags: 00 => 00
1549: Op: 48 => 48, Flags: 00 => 00
154A: Op: 2B => 2B, Flags: 1E => 02
154B: Op: 43 => 43, Flags: 00 => 00
154C: Op: 00 => 00, Flags: 00 => 00
154D: Op: 3E => 3E, Flags: 00 => 00
154E: Op: 20 => 20, Flags: 00 => 00
154F: Op: 01 => 01, Flags: 00 => 00
1550: Op: 12 => 12, Flags: 3F => 3F
1551: Op: 42 => 42, Flags: 00 => 00
1552: Op: 40 => 40, Flags: 00 => 00
1553: Op: 48 => 48, Flags: 00 => 00
1554: Op: 1C => 1C, Flags: 00 => 00
1555: Op: 01 => 01, Flags: 00 => 00
1556: Op: 48 => 48, Flags: 00 => 00
1557: Op: 1C => 1C, Flags: 00 => 00
1558: Op: 01 => 01, Flags: 00 => 00
1559: Op: 40 => 40, Flags: 00 => 00
155A: Op: 48 => 48, Flags: 00 => 00
155B: Op: 1C => 1C, Flags: 00 => 00
155C: Op: 7F => 7F, Flags: 00 => 00
155D: Op: 48 => 48, Flags: 00 => 00
155E: Op: 1C => 1C, Flags: 00 => 00
155F: Op: 7F => 7F, Flags: 00 => 00
1560: Op: 40 => 40, Flags: 00 => 00
1561: Op: 3C => 3C, Flags: 00 => 00
1562: Op: 48 => 48, Flags: 00 => 00
1563: Op: 40 => 40, Flags: 00 => 00
1564: Op: 2D => 2D, Flags: 00 => 00
1565: Op: 0B => 0B, Flags: 3F => 00
1566: Op: 48 => 48, Flags: 00 => 00
1567: Op: 20 => 20, Flags: 00 => 00
1568: Op: 01 => 01, Flags: 00 => 00
1569: Op: 0C => 52, Flags: 3F => 00
156A: Op: 20 => 20, Flags: 00 => 00
156B: Op: 01 => 01, Flags: 00 => 00
156C: Op: 0B => 0B, Flags: 3F => 01
156D: Op: 43 => 43, Flags: 00 => 00
156E: Op: 48 => 48, Flags: 00 => 00
156F: Op: 20 => 20, Flags: 00 => 00
1570: Op: 01 => 01, Flags: 00 => 00
1571: Op: 0C => 52, Flags: 3F => 00
1572: Op: 20 => 20, Flags: 00 => 00
1573: Op: 01 => 01, Flags: 00 => 00
1574: Op: 0C => 52, Flags: 3F => 00
1575: Op: 0B => 0B, Flags: 3F => 21
1576: Op: 42 => 42, Flags: 00 => 00
1577: Op: 48 => 48, Flags: 00 => 00
1578: Op: 0F => 55, Flags: 1E => 00
1579: Op: 21 => 21, Flags: 00 => 00
157A: Op: 1A => 1A, Flags: 00 => 00
157B: Op: 2B => 2B, Flags: 1E => 02
157C: Op: 43 => 43, Flags: 00 => 00
157D: Op: 48 => 48, Flags: 00 => 00
157E: Op: 2B => 2B, Flags: 1E => 02
157F: Op: 43 => 43, Flags: 00 => 00
1580: Op: 2D => 2D, Flags: 00 => 00
1581: Op: 0B => 0B, Flags: 3F => 00
1582: Op: 48 => 48, Flags: 00 => 00
1583: Op: 0F => 55, Flags: 1E => 00
1584: Op: 1B => 1B, Flags: 00 => 00
1585: Op: 1F => 1F, Flags: 00 => 00
1586: Op: 12 => 12, Flags: 3F => 01
1587: Op: 42 => 42, Flags: 00 => 00
1588: Op: 20 => 20, Flags: 00 => 00
1589: Op: 01 => 01, Flags: 00 => 00
158A: Op: 12 => 12, Flags: 3F => 3F
158B: Op: 42 => 42, Flags: 00 => 00
158C: Op: 40 => 40, Flags: 00 => 00
158D: Op: 1A => 1A, Flags: 00 => 00
158E: Op: 1A => 1A, Flags: 00 => 00
158F: Op: 1A => 1A, Flags: 00 => 00
1590: Op: 1A => 1A, Flags: 00 => 00
1591: Op: 1A => 1A, Flags: 00 => 00
1592: Op: 1A => 1A, Flags: 00 => 00
1593: Op: 1A => 1A, Flags: 00 => 00
1594: Op: 1A => 1A, Flags: 00 => 00
1595: Op: 1A => 1A, Flags: 00 => 00
1596: Op: 1A => 1A, Flags: 00 => 00
1597: Op: 2E => 2E, Flags: 00 => 00
1598: Op: 0F => 55, Flags: 1E => 00
1599: Op: 0F => 55, Flags: 1E => 00
159A: Op: 1C => 1C, Flags: 00 => 00
159B: Op: 01 => 01, Flags: 00 => 00
159C: Op: 48 => 48, Flags: 00 => 00
159D: Op: 1C => 1C, Flags: 00 => 00
159E: Op: 01 => 01, Flags: 00 => 00
159F: Op: 20 => 20, Flags: 00 => 00
15A0: Op: 01 => 01, Flags: 00 => 00
15A1: Op: 20 => 20, Flags: 00 => 00
15A2: Op: 01 => 01, Flags: 00 => 00
15A3: Op: 3A => 3A, Flags: 1F => 00
15A4: Op: 1C => 1C, Flags: 00 => 00
15A5: Op: 01 => 01, Flags: 00 => 00
15A6: Op: 1C => 1C, Flags: 00 => 00
15A7: Op: 01 => 01, Flags: 00 => 00
15A8: Op: 20 => 20, Flags: 00 => 00
15A9: Op: 01 => 01, Flags: 00 => 00
15AA: Op: 20 => 20, Flags: 00 => 00
15AB: Op: 01 => 01, Flags: 00 => 00
15AC: Op: 0B => 0B, Flags: 3F => 03
15AD: Op: 07 => 07, Flags: 3D => 3D
15AE: Op: 42 => 42, Flags: 00 => 00
15AF: Op: 32 => 32, Flags: 00 => 00
15B0: Op: 2D => 2D, Flags: 00 => 00
15B1: Op: 0B => 0B, Flags: 3F => 3F
15B2: Op: 2D => 2D, Flags: 00 => 00
15B3: Op: 0B => 0B, Flags: 3F => 3F
15B4: Op: 2D => 2D, Flags: 00 => 00
15B5: Op: 0B => 0B, Flags: 3F => 00
15B6: Op: 0F => 55, Flags: 1E => 00
15B7: Op: 20 => 20, Flags: 00 => 00
15B8: Op: 01 => 01, Flags: 00 => 00
15B9: Op: 20 => 20, Flags: 00 => 00
15BA: Op: 01 => 01, Flags: 00 => 00
15BB: Op: 0B => 0B, Flags: 3F => 03
15BC: Op: 07 => 07, Flags: 3D => 3D
15BD: Op: 42 => 42, Flags: 00 => 00
15BE: Op: 32 => 32, Flags: 00 => 00
15BF: Op: 1B => 1B, Flags: 00 => 00
15C0: Op: 1B => 1B, Flags: 00 => 00
15C1: Op: 1B => 1B, Flags: 00 => 00
15C2: Op: 1B => 1B, Flags: 00 => 00
15C3: Op: 1B => 1B, Flags: 00 => 00
15C4: Op: 1B => 1B, Flags: 00 => 00
15C5: Op: 1B => 1B, Flags: 00 => 00
15C6: Op: 1B => 1B, Flags: 00 => 00
15C7: Op: 1B => 1B, Flags: 00 => 00
15C8: Op: 1B => 1B, Flags: 00 => 00
15C9: Op: 1B => 1B, Flags: 00 => 00
15CA: Op: 39 => 39, Flags: 00 => 00
15CB: Op: 1B => 1B, Flags: 00 => 00
15CC: Op: 1B => 1B, Flags: 00 => 00
15CD: Op: 1B => 1B, Flags: 00 => 00
15CE: Op: 1B => 1B, Flags: 00 => 00
15CF: Op: 33 => 33, Flags: 00 => 00
15D0: Op: 3C => 3C, Flags: 00 => 00
15D1: Op: 48 => 48, Flags: 00 => 00
15D2: Op: 40 => 40, Flags: 00 => 00
15D3: Op: 2D => 2D, Flags: 00 => 00
15D4: Op: 0B => 0B, Flags: 3F => 21
15D5: Op: 20 => 20, Flags: 00 => 00
15D6: Op: 01 => 01, Flags: 00 => 00
15D7: Op: 2B => 2B, Flags: 1E => 1E
15D8: Op: 1C => 1C, Flags: 00 => 00
15D9: Op: 01 => 01, Flags: 00 => 00
15DA: Op: 31 => 31, Flags: 00 => 00
15DB: Op: 20 => 20, Flags: 00 => 00
15DC: Op: 01 => 01, Flags: 00 => 00
15DD: Op: 46 => 46, Flags: 00 => 00
15DE: Op: 2D => 2D, Flags: 00 => 00
15DF: Op: 0B => 0B, Flags: 3F => 3F
15E0: Op: 31 => 31, Flags: 00 => 00
15E1: Op: 1A => 1A, Flags: 00 => 00
15E2: Op: 1A => 1A, Flags: 00 => 00
15E3: Op: 1A => 1A, Flags: 00 => 00
15E4: Op: 1A => 1A, Flags: 00 => 00
15E5: Op: 1A => 1A, Flags: 00 => 00
15E6: Op: 11 => 11, Flags: 00 => 00
15E7: Op: 20 => 20, Flags: 00 => 00
15E8: Op: 01 => 01, Flags: 00 => 00
15E9: Op: 20 => 20, Flags: 00 => 00
15EA: Op: 01 => 01, Flags: 00 => 00
15EB: Op: 09 => 09, Flags: 3F => 01
15EC: Op: 20 => 20, Flags: 00 => 00
15ED: Op: 01 => 01, Flags: 00 => 00
15EE: Op: 20 => 20, Flags: 00 => 00
15EF: Op: 01 => 01, Flags: 00 => 00
15F0: Op: 20 => 20, Flags: 00 => 00
15F1: Op: 01 => 01, Flags: 00 => 00
15F2: Op: 0D => 53, Flags: 3F => 00
15F3: Op: 18 => 18, Flags: 00 => 00
15F4: Op: 1C => 1C, Flags: 00 => 00
15F5: Op: 01 => 01, Flags: 00 => 00
15F6: Op: 1C => 1C, Flags: 00 => 00
15F7: Op: 01 => 01, Flags: 00 => 00
15F8: Op: 20 => 20, Flags: 00 => 00
15F9: Op: 01 => 01, Flags: 00 => 00
15FA: Op: 03 => 03, Flags: 03 => 01
15FB: Op: 08 => 50, Flags: 3D => 00
15FC: Op: 11 => 11, Flags: 00 => 00
15FD: Op: 11 => 11, Flags: 00 => 00
15FE: Op: 00 => 00, Flags: 00 => 00
15FF: Op: 20 => 20, Flags: 00 => 00
1600: Op: 01 => 01, Flags: 00 => 00
1601: Op: 20 => 20, Flags: 00 => 00
1602: Op: 01 => 01, Flags: 00 => 00
1603: Op: 09 => 09, Flags: 3F => 01
1604: Op: 20 => 20, Flags: 00 => 00
1605: Op: 01 => 01, Flags: 00 => 00
1606: Op: 20 => 20, Flags: 00 => 00
1607: Op: 01 => 01, Flags: 00 => 00
1608: Op: 20 => 20, Flags: 00 => 00
1609: Op: 01 => 01, Flags: 00 => 00
160A: Op: 0D => 0D, Flags: 3F => 3F
160B: Op: 18 => 18, Flags: 00 => 00
160C: Op: 1C => 1C, Flags: 00 => 00
160D: Op: 01 => 01, Flags: 00 => 00
160E: Op: 1C => 1C, Flags: 00 => 00
160F: Op: 01 => 01, Flags: 00 => 00
1610: Op: 20 => 20, Flags: 00 => 00
1611: Op: 01 => 01, Flags: 00 => 00
1612: Op: 46 => 46, Flags: 00 => 00
1613: Op: 3E => 3E, Flags: 00 => 00
1614: Op: 47 => 47, Flags: 00 => 00
1615: Op: 40 => 40, Flags: 00 => 00
1616: Op: 03 => 03, Flags: 03 => 01
1617: Op: 0F => 55, Flags: 1E => 00
1618: Op: 08 => 50, Flags: 3D => 00
1619: Op: 09 => 09, Flags: 3F => 01
161A: Op: 0D => 53, Flags: 3F => 00
161B: Op: 20 => 20, Flags: 00 => 00
161C: Op: 01 => 01, Flags: 00 => 00
161D: Op: 20 => 20, Flags: 00 => 00
161E: Op: 01 => 01, Flags: 00 => 00
161F: Op: 09 => 09, Flags: 3F => 01
1620: Op: 20 => 20, Flags: 00 => 00
1621: Op: 01 => 01, Flags: 00 => 00
1622: Op: 20 => 20, Flags: 00 => 00
1623: Op: 01 => 01, Flags: 00 => 00
1624: Op: 20 => 20, Flags: 00 => 00
1625: Op: 01 => 01, Flags: 00 => 00
1626: Op: 0D => 53, Flags: 3F => 00
1627: Op: 18 => 18, Flags: 00 => 00
1628: Op: 1C => 1C, Flags: 00 => 00
1629: Op: 01 => 01, Flags: 00 => 00
162A: Op: 1C => 1C, Flags: 00 => 00
162B: Op: 01 => 01, Flags: 00 => 00
162C: Op: 20 => 20, Flags: 00 => 00
162D: Op: 01 => 01, Flags: 00 => 00
162E: Op: 03 => 03, Flags: 03 => 01
162F: Op: 08 => 50, Flags: 3D => 00
1630: Op: 09 => 09, Flags: 3F => 01
1631: Op: 0D => 0D, Flags: 3F => 21
1632: Op: 20 => 20, Flags: 00 => 00
1633: Op: 01 => 01, Flags: 00 => 00
1634: Op: 20 => 20, Flags: 00 => 00
1635: Op: 01 => 01, Flags: 00 => 00
1636: Op: 20 => 20, Flags: 00 => 00
1637: Op: 01 => 01, Flags: 00 => 00
1638: Op: 2B => 2B, Flags: 1E => 1E
1639: Op: 43 => 43, Flags: 00 => 00
163A: Op: 20 => 20, Flags: 00 => 00
163B: Op: 01 => 01, Flags: 00 => 00
163C: Op: 11 => 11, Flags: 00 => 00
163D: Op: 29 => 29, Flags: 1F => 00
163E: Op: 11 => 11, Flags: 00 => 00
163F: Op: 29 => 29, Flags: 1F => 00
1640: Op: 0F => 55, Flags: 1E => 00
1641: Op: 45 => 45, Flags: 00 => 00
1642: Op: 29 => 29, Flags: 1F => 01
1643: Op: 2A => 2A, Flags: 1F => 1F
1644: Op: 44 => 44, Flags: 00 => 00
1645: Op: 47 => 47, Flags: 00 => 00
1646: Op: 44 => 44, Flags: 00 => 00
1647: Op: 1C => 1C, Flags: 00 => 00
1648: Op: 01 => 01, Flags: 00 => 00
1649: Op: 1C => 1C, Flags: 00 => 00
164A: Op: 01 => 01, Flags: 00 => 00
164B: Op: 40 => 40, Flags: 00 => 00
164C: Op: 48 => 48, Flags: 00 => 00
164D: Op: 2B => 2B, Flags: 1E => 1E
164E: Op: 43 => 43, Flags: 00 => 00
164F: Op: 1C => 1C, Flags: 00 => 00
1650: Op: 01 => 01, Flags: 00 => 00
1651: Op: 48 => 48, Flags: 00 => 00
1652: Op: 46 => 46, Flags: 00 => 00
1653: Op: 3E => 3E, Flags: 00 => 00
1654: Op: 47 => 47, Flags: 00 => 00
1655: Op: 40 => 40, Flags: 00 => 00
1656: Op: 46 => 46, Flags: 00 => 00
1657: Op: 48 => 48, Flags: 00 => 00
1658: Op: 20 => 20, Flags: 00 => 00
1659: Op: 01 => 01, Flags: 00 => 00
165A: Op: 03 => 03, Flags: 03 => 01
165B: Op: 08 => 50, Flags: 3D => 00
165C: Op: 09 => 09, Flags: 3F => 01
165D: Op: 0D => 53, Flags: 3F => 00
165E: Op: 20 => 20, Flags: 00 => 00
165F: Op: 01 => 01, Flags: 00 => 00
1660: Op: 20 => 20, Flags: 00 => 00
1661: Op: 01 => 01, Flags: 00 => 00
1662: Op: 09 => 09, Flags: 3F => 01
1663: Op: 1C => 1C, Flags: 00 => 00
1664: Op: 01 => 01, Flags: 00 => 00
1665: Op: 20 => 20, Flags: 00 => 00
1666: Op: 01 => 01, Flags: 00 => 00
1667: Op: 20 => 20, Flags: 00 => 00
1668: Op: 01 => 01, Flags: 00 => 00
1669: Op: 0D => 0D, Flags: 3F => 01
166A: Op: 20 => 20, Flags: 00 => 00
166B: Op: 01 => 01, Flags: 00 => 00
166C: Op: 48 => 48, Flags: 00 => 00
166D: Op: 0D => 53, Flags: 3F => 00
166E: Op: 01 => 01, Flags: 00 => 00
166F: Op: 20 => 20, Flags: 00 => 00
1670: Op: 01 => 01, Flags: 00 => 00
1671: Op: 20 => 20, Flags: 00 => 00
1672: Op: 01 => 01, Flags: 00 => 00
1673: Op: 0C => 0C, Flags: 3F => 01
1674: Op: 08 => 50, Flags: 3D => 00
1675: Op: 20 => 20, Flags: 00 => 00
1676: Op: 01 => 01, Flags: 00 => 00
1677: Op: 20 => 20, Flags: 00 => 00
1678: Op: 01 => 01, Flags: 00 => 00
1679: Op: 0B => 0B, Flags: 3F => 01
167A: Op: 07 => 07, Flags: 3D => 01
167B: Op: 42 => 42, Flags: 00 => 00
167C: Op: 01 => 01, Flags: 00 => 00
167D: Op: 1C => 1C, Flags: 00 => 00
167E: Op: 01 => 01, Flags: 00 => 00
167F: Op: 1C => 1C, Flags: 00 => 00
1680: Op: 01 => 01, Flags: 00 => 00
1681: Op: 18 => 18, Flags: 00 => 00
1682: Op: 20 => 20, Flags: 00 => 00
1683: Op: 01 => 01, Flags: 00 => 00
1684: Op: 03 => 03, Flags: 03 => 01
1685: Op: 08 => 50, Flags: 3D => 00
1686: Op: 09 => 09, Flags: 3F => 01
1687: Op: 0D => 53, Flags: 3F => 00
1688: Op: 0F => 55, Flags: 1E => 00
1689: Op: 12 => 12, Flags: 3F => 01
168A: Op: 07 => 07, Flags: 3D => 10
168B: Op: 42 => 42, Flags: 00 => 00
168C: Op: 48 => 48, Flags: 00 => 00
168D: Op: 2B => 2B, Flags: 1E => 00
168E: Op: 12 => 12, Flags: 3F => 01
168F: Op: 07 => 07, Flags: 3D => 10
1690: Op: 43 => 43, Flags: 00 => 00
1691: Op: 48 => 48, Flags: 00 => 00
1692: Op: 14 => 14, Flags: 3F => 3F
1693: Op: 1C => 1C, Flags: 00 => 00
1694: Op: 7F => 7F, Flags: 00 => 00
1695: Op: 1B => 1B, Flags: 00 => 00
1696: Op: 1B => 1B, Flags: 00 => 00
1697: Op: 1B => 1B, Flags: 00 => 00
1698: Op: 1B => 1B, Flags: 00 => 00
1699: Op: 1B => 1B, Flags: 00 => 00
169A: Op: 31 => 31, Flags: 00 => 00
169B: Op: 1C => 1C, Flags: 00 => 00
169C: Op: 01 => 01, Flags: 00 => 00
169D: Op: 1C => 1C, Flags: 00 => 00
169E: Op: 01 => 01, Flags: 00 => 00
169F: Op: 31 => 31, Flags: 00 => 00
16A0: Op: 31 => 31, Flags: 00 => 00
16A1: Op: 20 => 20, Flags: 00 => 00
16A2: Op: 01 => 01, Flags: 00 => 00
16A3: Op: 16 => 16, Flags: 1E => 1E
16A4: Op: 31 => 31, Flags: 00 => 00
16A5: Op: 20 => 20, Flags: 00 => 00
16A6: Op: 01 => 01, Flags: 00 => 00
16A7: Op: 16 => 16, Flags: 1E => 1E
16A8: Op: 1C => 1C, Flags: 00 => 00
16A9: Op: 01 => 01, Flags: 00 => 00
16AA: Op: 31 => 31, Flags: 00 => 00
16AB: Op: 3D => 3D, Flags: 00 => 00
16AC: Op: 40 => 40, Flags: 00 => 00
16AD: Op: 39 => 39, Flags: 00 => 00
16AE: Op: 39 => 39, Flags: 00 => 00
16AF: Op: 39 => 39, Flags: 00 => 00
16B0: Op: 2F => 2F, Flags: 00 => 00
16B1: Op: 3E => 3E, Flags: 00 => 00
16B2: Op: 3E => 3E, Flags: 00 => 00
16B3: Op: 2E => 2E, Flags: 00 => 00
16B4: Op: 31 => 31, Flags: 00 => 00
16B5: Op: 3D => 3D, Flags: 00 => 00
16B6: Op: 40 => 40, Flags: 00 => 00
16B7: Op: 39 => 39, Flags: 00 => 00
16B8: Op: 39 => 39, Flags: 00 => 00
16B9: Op: 2F => 2F, Flags: 00 => 00
16BA: Op: 3E => 3E, Flags: 00 => 00
16BB: Op: 38 => 38, Flags: 00 => 00
16BC: Op: 2E => 2E, Flags: 00 => 00
16BD: Op: 31 => 31, Flags: 00 => 00
16BE: Op: 1C => 1C, Flags: 00 => 00
16BF: Op: 01 => 01, Flags: 00 => 00
16C0: Op: 1C => 1C, Flags: 00 => 00
16C1: Op: 01 => 01, Flags: 00 => 00
16C2: Op: 31 => 31, Flags: 00 => 00
16C3: Op: 3E => 3E, Flags: 00 => 00
16C4: Op: 18 => 18, Flags: 00 => 00
16C5: Op: 18 => 18, Flags: 00 => 00
16C6: Op: 18 => 18, Flags: 00 => 00
16C7: Op: 18 => 18, Flags: 00 => 00
16C8: Op: 3C => 3C, Flags: 00 => 00
16C9: Op: 48 => 48, Flags: 00 => 00
16CA: Op: 48 => 48, Flags: 00 => 00
16CB: Op: 48 => 48, Flags: 00 => 00
16CC: Op: 48 => 48, Flags: 00 => 00
16CD: Op: 48 => 48, Flags: 00 => 00
16CE: Op: 29 => 29, Flags: 1F => 01
16CF: Op: 2A => 2A, Flags: 1F => 00
16D0: Op: 29 => 29, Flags: 1F => 01
16D1: Op: 2A => 2A, Flags: 1F => 1F
16D2: Op: 18 => 18, Flags: 00 => 00
16D3: Op: 18 => 18, Flags: 00 => 00
16D4: Op: 18 => 18, Flags: 00 => 00
16D5: Op: 18 => 18, Flags: 00 => 00
16D6: Op: 3C => 3C, Flags: 00 => 00
16D7: Op: 3F => 3F, Flags: 00 => 00
16D8: Op: 15 => 59, Flags: 1E => 00
16D9: Op: 3F => 3F, Flags: 00 => 00
16DA: Op: 15 => 59, Flags: 1E => 00
16DB: Op: 3E => 3E, Flags: 00 => 00
16DC: Op: 18 => 18, Flags: 00 => 00
16DD: Op: 18 => 18, Flags: 00 => 00
16DE: Op: 18 => 18, Flags: 00 => 00
16DF: Op: 18 => 18, Flags: 00 => 00
16E0: Op: 14 => 58, Flags: 3F => 00
16E1: Op: 12 => 12, Flags: 3F => 22
16E2: Op: 43 => 43, Flags: 00 => 00
16E3: Op: 1C => 1C, Flags: 00 => 00
16E4: Op: 01 => 01, Flags: 00 => 00
16E5: Op: 1C => 1C, Flags: 00 => 00
16E6: Op: 01 => 01, Flags: 00 => 00
16E7: Op: 1C => 1C, Flags: 00 => 00
16E8: Op: 01 => 01, Flags: 00 => 00
16E9: Op: 1C => 1C, Flags: 00 => 00
16EA: Op: 01 => 01, Flags: 00 => 00
16EB: Op: 20 => 20, Flags: 00 => 00
16EC: Op: 01 => 01, Flags: 00 => 00
16ED: Op: 20 => 20, Flags: 00 => 00
16EE: Op: 01 => 01, Flags: 00 => 00
16EF: Op: 3B => 3B, Flags: 1F => 1F
16F0: Op: 42 => 42, Flags: 00 => 00
16F1: Op: 20 => 20, Flags: 00 => 00
16F2: Op: 01 => 01, Flags: 00 => 00
16F3: Op: 20 => 20, Flags: 00 => 00
16F4: Op: 01 => 01, Flags: 00 => 00
16F5: Op: 3B => 3B, Flags: 1F => 1F
16F6: Op: 43 => 43, Flags: 00 => 00
16F7: Op: 48 => 48, Flags: 00 => 00
16F8: Op: 48 => 48, Flags: 00 => 00
16F9: Op: 48 => 48, Flags: 00 => 00
16FA: Op: 38 => 38, Flags: 00 => 00
16FB: Op: 2F => 2F, Flags: 00 => 00
16FC: Op: 36 => 36, Flags: 00 => 00
16FD: Op: 1C => 1C, Flags: 00 => 00
16FE: Op: 7F => 7F, Flags: 00 => 00
16FF: Op: 39 => 39, Flags: 00 => 00
1700: Op: 1C => 1C, Flags: 00 => 00
1701: Op: 7F => 7F, Flags: 00 => 00
1702: Op: 40 => 40, Flags: 00 => 00
1703: Op: 31 => 31, Flags: 00 => 00
1704: Op: 1C => 1C, Flags: 00 => 00
1705: Op: 01 => 01, Flags: 00 => 00
1706: Op: 3D => 3D, Flags: 00 => 00
1707: Op: 40 => 40, Flags: 00 => 00
1708: Op: 48 => 48, Flags: 00 => 00
1709: Op: 1C => 1C, Flags: 00 => 00
170A: Op: 01 => 01, Flags: 00 => 00
170B: Op: 3D => 3D, Flags: 00 => 00
